dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1525143600,2018-05-01 03:00:00 +0000 UTC,4930956,,,,280.23,279.15,281.15,1014,,,93,0,301,,,,,,,,,90,500,Rain,light rain,10n
1525143600,2018-05-01 03:00:00 +0000 UTC,4930956,,,,280.23,279.15,281.15,1014,,,93,0,301,,,,,,,,,90,701,Mist,mist,50n
1525147200,2018-05-01 04:00:00 +0000 UTC,4930956,,,,280.15,279.15,281.15,1014,,,87,1,30,,,,,,,,,75,500,Rain,light rain,10n
1525147200,2018-05-01 04:00:00 +0000 UTC,4930956,,,,280.15,279.15,281.15,1014,,,87,1,30,,,,,,,,,75,701,Mist,mist,50n
1525150800,2018-05-01 05:00:00 +0000 UTC,4930956,,,,280.07,279.15,281.15,1014,,,93,1,353,,,,,,,,,90,701,Mist,mist,50n
1525154400,2018-05-01 06:00:00 +0000 UTC,4930956,,,,279.38,277.15,281.15,1014,,,100,1,353,,,,,,,,,90,701,Mist,mist,50n
1525154400,2018-05-01 06:00:00 +0000 UTC,4930956,,,,279.38,277.15,281.15,1014,,,100,1,353,,,,,,,,,90,500,Rain,light rain,10n
1525158000,2018-05-01 07:00:00 +0000 UTC,4930956,,,,278.92,277.15,281.15,1014,,,100,1,346,,,,,,,,,20,701,Mist,mist,50n
1525161600,2018-05-01 08:00:00 +0000 UTC,4930956,,,,278.69,277.15,280.15,1015,,,87,3,300,,,,,,,,,75,741,Fog,fog,50n
1525161600,2018-05-01 08:00:00 +0000 UTC,4930956,,,,278.69,277.15,280.15,1015,,,87,3,300,,,,,,,,,75,701,Mist,mist,50n
1525165200,2018-05-01 09:00:00 +0000 UTC,4930956,,,,278.81,277.15,280.15,1015,,,93,2,315,,,,,,,,,40,701,Mist,mist,50n
1525168800,2018-05-01 10:00:00 +0000 UTC,4930956,,,,278.14,276.15,280.15,1015,,,93,2,320,,,,,,,,,75,701,Mist,mist,50d
1525168800,2018-05-01 10:00:00 +0000 UTC,4930956,,,,278.14,276.15,280.15,1015,,,93,2,320,,,,,,,,,75,741,Fog,fog,50d
1525172400,2018-05-01 11:00:00 +0000 UTC,4930956,,,,278.14,276.15,280.15,1016,,,93,2,310,,,,,,,,,1,701,Mist,mist,50d
1525176000,2018-05-01 12:00:00 +0000 UTC,4930956,,,,279.53,277.15,281.15,1016,,,100,2,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525179600,2018-05-01 13:00:00 +0000 UTC,4930956,,,,281.31,280.15,283.15,1017,,,93,2,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1525183200,2018-05-01 14:00:00 +0000 UTC,4930956,,,,284.49,282.15,286.15,1017,,,76,2,360,,,,,,,,,90,804,Clouds,overcast clouds,04d
1525186800,2018-05-01 15:00:00 +0000 UTC,4930956,,,,285.07,284.15,286.15,1016,,,66,3,330,,,,,,,,,90,804,Clouds,overcast clouds,04d
1525190400,2018-05-01 16:00:00 +0000 UTC,4930956,,,,286.49,285.15,288.15,1017,,,66,2,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525194000,2018-05-01 17:00:00 +0000 UTC,4930956,,,,287.24,285.15,289.15,1017,,,50,1,174,,,,,,,,,75,803,Clouds,broken clouds,04d
1525197600,2018-05-01 18:00:00 +0000 UTC,4930956,,,,287.74,285.15,289.15,1017,,,66,2,150,,,,,,,,,75,500,Rain,light rain,10d
1525201200,2018-05-01 19:00:00 +0000 UTC,4930956,,,,288.38,286.15,291.15,1016,,,62,3,130,,,,,,,,,1,800,Clear,sky is clear,01d
1525204800,2018-05-01 20:00:00 +0000 UTC,4930956,,,,289.83,287.15,292.15,1016,,,58,3,130,,,,,,,,,1,800,Clear,sky is clear,01d
1525208400,2018-05-01 21:00:00 +0000 UTC,4930956,,,,290.63,287.15,294.15,1016,,,58,3,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525212000,2018-05-01 22:00:00 +0000 UTC,4930956,,,,292.07,290.15,295.15,1016,,,45,5,320,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525215600,2018-05-01 23:00:00 +0000 UTC,4930956,,,,292.24,289.15,295.15,1016,,,45,3,300,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525219200,2018-05-02 00:00:00 +0000 UTC,4930956,,,,290.7,287.15,295.15,1016,,,67,1,216,,,,,,,,,1,800,Clear,sky is clear,01d
1525222800,2018-05-02 01:00:00 +0000 UTC,4930956,,,,289.31,286.15,292.15,1017,,,62,3,210,,,,,,,,,1,800,Clear,sky is clear,01n
1525226400,2018-05-02 02:00:00 +0000 UTC,4930956,,,,288.62,286.15,291.15,1017,,,50,3,220,,,,,,,,,1,500,Rain,light rain,10n
1525230000,2018-05-02 03:00:00 +0000 UTC,4930956,,,,288.31,286.15,291.15,1016,,,50,2,220,,,,,,,,,1,800,Clear,sky is clear,01n
1525233600,2018-05-02 04:00:00 +0000 UTC,4930956,,,,287.32,285.15,289.15,1016,,,50,3,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1525237200,2018-05-02 05:00:00 +0000 UTC,4930956,,,,287.69,285.15,290.15,1016,,,50,2,240,,,,,,,,,90,804,Clouds,overcast clouds,04n
1525240800,2018-05-02 06:00:00 +0000 UTC,4930956,,,,287.72,285.15,290.15,1016,,,50,3,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1525244400,2018-05-02 07:00:00 +0000 UTC,4930956,,,,287.83,285.15,290.15,1015,,,50,3,250,,,,,,,,,40,802,Clouds,scattered clouds,03n
1525248000,2018-05-02 08:00:00 +0000 UTC,4930956,,,,288.07,285.15,291.15,1015,,,47,3,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1525251600,2018-05-02 09:00:00 +0000 UTC,4930956,,,,286.3,284.15,289.15,1015,,,50,2,250,,,,,,,,,1,800,Clear,sky is clear,01n
1525255200,2018-05-02 10:00:00 +0000 UTC,4930956,,,,286.21,282.15,290.15,1015,,,50,2,250,,,,,,,,,1,800,Clear,sky is clear,01n
1525258800,2018-05-02 11:00:00 +0000 UTC,4930956,,,,285.51,281.15,291.15,1016,,,47,2,260,,,,,,,,,1,800,Clear,sky is clear,01d
1525262400,2018-05-02 12:00:00 +0000 UTC,4930956,,,,288.66,285.15,291.15,1016,,,39,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1525266000,2018-05-02 13:00:00 +0000 UTC,4930956,,,,292.75,290.15,295.15,1016,,,33,4,240,,,,,,,,,1,800,Clear,sky is clear,01d
1525269600,2018-05-02 14:00:00 +0000 UTC,4930956,,,,296.23,294.15,298.15,1015,,,28,4,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1525273200,2018-05-02 15:00:00 +0000 UTC,4930956,,,,299.3,297.15,301.15,1015,,,23,4,260,,,,,,,,,1,800,Clear,sky is clear,01d
1525276800,2018-05-02 16:00:00 +0000 UTC,4930956,,,,301.48,300.15,303.15,1016,,,21,4,241,,,,,,,,,1,800,Clear,sky is clear,01d
1525280400,2018-05-02 17:00:00 +0000 UTC,4930956,,,,303.55,301.15,305.15,1013,,,22,6,240,,,,,,,,,20,801,Clouds,few clouds,02d
1525284000,2018-05-02 18:00:00 +0000 UTC,4930956,,,,303.93,302.15,305.15,1013,,,22,6,240,,,,,,,,,20,801,Clouds,few clouds,02d
1525287600,2018-05-02 19:00:00 +0000 UTC,4930956,,,,293.865,293.865,293.865,1025,,,49,4,233,,,,,,,,,8,800,Clear,sky is clear,02d
1525291200,2018-05-02 20:00:00 +0000 UTC,4930956,,,,294.438,294.438,294.438,1024,,,47,4,230,,,,,,,,,8,800,Clear,sky is clear,02d
1525294800,2018-05-02 21:00:00 +0000 UTC,4930956,,,,294.438,294.438,294.438,1024,,,47,4,230,,,,,,,,,8,800,Clear,sky is clear,02d
1525298400,2018-05-02 22:00:00 +0000 UTC,4930956,,,,294.438,294.438,294.438,1024,,,47,4,230,,,,,,,,,8,800,Clear,sky is clear,02d
1525302000,2018-05-02 23:00:00 +0000 UTC,4930956,,,,302.53,300.15,305.15,1011,,,16,4,210,,,,,,,,,1,800,Clear,sky is clear,01d
1525305600,2018-05-03 00:00:00 +0000 UTC,4930956,,,,302.17,299.15,304.15,1012,,,26,6,230,,,,,,,,,1,800,Clear,sky is clear,01d
1525309200,2018-05-03 01:00:00 +0000 UTC,4930956,,,,299.15,299.15,299.15,1012,,,26,6,230,,,,,,,,,1,800,Clear,sky is clear,01d
1525312800,2018-05-03 02:00:00 +0000 UTC,4930956,,,,291.405,291.405,291.405,1025,,,51,5,237,,,,,,,,,68,803,Clouds,broken clouds,04n
1525316400,2018-05-03 03:00:00 +0000 UTC,4930956,,,,291.405,291.405,291.405,1025,,,51,5,237,,,,,,,,,68,803,Clouds,broken clouds,04n
1525320000,2018-05-03 04:00:00 +0000 UTC,4930956,,,,291.405,291.405,291.405,1025,,,51,5,237,,,,,,,,,68,803,Clouds,broken clouds,04n
1525323600,2018-05-03 05:00:00 +0000 UTC,4930956,,,,290.79,290.79,290.79,1024,,,53,5,242,,,,,,,,,12,801,Clouds,few clouds,02n
1525327200,2018-05-03 06:00:00 +0000 UTC,4930956,,,,290.79,290.79,290.79,1024,,,53,5,242,,,,,,,,,12,801,Clouds,few clouds,02n
1525330800,2018-05-03 07:00:00 +0000 UTC,4930956,,,,291.15,291.15,291.15,1013,,,55,4,251,,,,,,,,,1,800,Clear,sky is clear,01n
1525334400,2018-05-03 08:00:00 +0000 UTC,4930956,,,,290.372,290.372,290.372,1025,,,54,3,248,,,,,,,,,64,803,Clouds,broken clouds,04n
1525338000,2018-05-03 09:00:00 +0000 UTC,4930956,,,,290.372,290.372,290.372,1025,,,54,3,248,,,,,,,,,64,803,Clouds,broken clouds,04n
1525341600,2018-05-03 10:00:00 +0000 UTC,4930956,,,,290.372,290.372,290.372,1025,,,54,3,248,,,,,,,,,64,803,Clouds,broken clouds,04d
1525345200,2018-05-03 11:00:00 +0000 UTC,4930956,,,,290.799,290.799,290.799,1026,,,57,2,226,,,,,,,,,20,801,Clouds,few clouds,02d
1525348800,2018-05-03 12:00:00 +0000 UTC,4930956,,,,290.799,290.799,290.799,1026,,,57,2,226,,,,,,,,,20,801,Clouds,few clouds,02d
1525352400,2018-05-03 13:00:00 +0000 UTC,4930956,,,,290.799,290.799,290.799,1026,,,57,2,226,,,,,,,,,20,801,Clouds,few clouds,02d
1525356000,2018-05-03 14:00:00 +0000 UTC,4930956,,,,293.546,293.546,293.546,1026,,,52,2,205,,,,,,,,,56,803,Clouds,broken clouds,04d
1525359600,2018-05-03 15:00:00 +0000 UTC,4930956,,,,293.546,293.546,293.546,1026,,,52,2,205,,,,,,,,,56,803,Clouds,broken clouds,04d
1525363200,2018-05-03 16:00:00 +0000 UTC,4930956,,,,302.69,300.15,305.15,1012,,,42,3,0,,,,,,,,,1,800,Clear,sky is clear,01d
1525366800,2018-05-03 17:00:00 +0000 UTC,4930956,,,,303.14,300.15,305.15,1011,,,37,3,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1525370400,2018-05-03 18:00:00 +0000 UTC,4930956,,,,303.98,302.15,305.15,1011,,,33,6,200,,,,,,,,,1,800,Clear,sky is clear,01d
1525374000,2018-05-03 19:00:00 +0000 UTC,4930956,,,,303.32,297.15,307.15,1012,,,31,2,164,,,,,,,,,1,800,Clear,sky is clear,01d
1525377600,2018-05-03 20:00:00 +0000 UTC,4930956,,,,301.21,295.15,306.15,1011,,,35,2,222,,,,,,,,,75,500,Rain,light rain,10d
1525381200,2018-05-03 21:00:00 +0000 UTC,4930956,,,,298.88,294.15,304.15,1012,,,83,2,222,,,,,,,,,75,501,Rain,moderate rain,10d
1525384800,2018-05-03 22:00:00 +0000 UTC,4930956,,,,298.34,294.15,301.15,1012,,,73,2,222,,,,,,,,,20,500,Rain,light rain,10d
1525388400,2018-05-03 23:00:00 +0000 UTC,4930956,,,,298.42,293.15,301.15,1012,,,78,2,288,,1.205,,,,,,,68,500,Rain,light rain,10d
1525392000,2018-05-04 00:00:00 +0000 UTC,4930956,,,,296.92,294.15,299.15,1012,,,68,2,288,,,,,,,,,1,500,Rain,light rain,10d
1525395600,2018-05-04 01:00:00 +0000 UTC,4930956,,,,295.74,292.15,297.15,1012,,,82,1,150,,,,,,,,,90,500,Rain,light rain,10n
1525399200,2018-05-04 02:00:00 +0000 UTC,4930956,,,,295.49,291.15,297.15,1012,,,56,4,220,,,,,,,,,1,500,Rain,light rain,10n
1525402800,2018-05-04 03:00:00 +0000 UTC,4930956,,,,294.9,291.15,297.15,1011,,,88,2,220,,,,,,,,,90,804,Clouds,overcast clouds,04n
1525406400,2018-05-04 04:00:00 +0000 UTC,4930956,,,,295.4,292.15,297.15,1011,,,73,3,250,,,,,,,,,90,804,Clouds,overcast clouds,04n
1525410000,2018-05-04 05:00:00 +0000 UTC,4930956,,,,295.23,292.15,297.15,1012,,,73,4,230,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1525413600,2018-05-04 06:00:00 +0000 UTC,4930956,,,,295.4,294.15,297.15,1012,,,78,3,0,,,,,,,,,40,500,Rain,light rain,10n
1525417200,2018-05-04 07:00:00 +0000 UTC,4930956,,,,294.64,292.15,296.15,1012,,,78,3,260,,,,,,,,,20,801,Clouds,few clouds,02n
1525420800,2018-05-04 08:00:00 +0000 UTC,4930956,,,,294.47,292.15,296.15,1012,,,78,2,250,,,,,,,,,40,802,Clouds,scattered clouds,03n
1525424400,2018-05-04 09:00:00 +0000 UTC,4930956,,,,293.97,292.15,296.15,1012,,,83,2,230,,,,,,,,,20,801,Clouds,few clouds,02n
1525428000,2018-05-04 10:00:00 +0000 UTC,4930956,,,,293.39,291.15,295.15,1012,,,83,1,311,,,,,,,,,1,500,Rain,light rain,10d
1525431600,2018-05-04 11:00:00 +0000 UTC,4930956,,,,293.31,290.15,295.15,1013,,,94,1,230,,,,,,,,,75,500,Rain,light rain,10d
1525435200,2018-05-04 12:00:00 +0000 UTC,4930956,,,,293.14,291.15,295.15,1013,,,78,4,260,,,,,,,,,90,500,Rain,light rain,10d
1525435200,2018-05-04 12:00:00 +0000 UTC,4930956,,,,293.14,291.15,295.15,1013,,,78,4,260,,,,,,,,,90,701,Mist,mist,50d
1525438800,2018-05-04 13:00:00 +0000 UTC,4930956,,,,293.31,291.15,295.15,1013,,,100,1,144,,,,,,,,,75,500,Rain,light rain,10d
1525438800,2018-05-04 13:00:00 +0000 UTC,4930956,,,,293.31,291.15,295.15,1013,,,100,1,144,,,,,,,,,75,701,Mist,mist,50d
1525442400,2018-05-04 14:00:00 +0000 UTC,4930956,,,,293.57,291.15,295.15,1013,,,100,2,123,,,,,,,,,40,500,Rain,light rain,10d
1525442400,2018-05-04 14:00:00 +0000 UTC,4930956,,,,293.57,291.15,295.15,1013,,,100,2,123,,,,,,,,,40,701,Mist,mist,50d
1525446000,2018-05-04 15:00:00 +0000 UTC,4930956,,,,294.4,291.15,296.15,1013,,,94,2,0,,,,,,,,,20,801,Clouds,few clouds,02d
1525449600,2018-05-04 16:00:00 +0000 UTC,4930956,,,,295.64,291.15,298.15,1012,,,73,3,190,,,,,,,,,1,800,Clear,sky is clear,01d
1525453200,2018-05-04 17:00:00 +0000 UTC,4930956,,,,296.8,292.15,299.15,1012,,,57,2,155,,,,,,,,,1,500,Rain,light rain,10d
1525456800,2018-05-04 18:00:00 +0000 UTC,4930956,,,,297.42,293.15,299.15,1011,,,61,4,200,,,,,,,,,40,500,Rain,light rain,10d
1525460400,2018-05-04 19:00:00 +0000 UTC,4930956,,,,299.06,295.15,301.15,1009,,,51,5,210,,,,,,,,,1,800,Clear,sky is clear,01d
1525464000,2018-05-04 20:00:00 +0000 UTC,4930956,,,,299.98,297.15,301.15,1008,,,51,3,0,,,,,,,,,1,800,Clear,sky is clear,01d
1525467600,2018-05-04 21:00:00 +0000 UTC,4930956,,,,300.24,296.15,302.15,1008,,,51,3,220,,,,,,,,,1,800,Clear,sky is clear,01d
1525471200,2018-05-04 22:00:00 +0000 UTC,4930956,,,,299.89,298.15,302.15,1005,,,51,4,180,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525474800,2018-05-04 23:00:00 +0000 UTC,4930956,,,,299.14,297.15,302.15,1005,,,61,4,200,,,,,,,,,90,500,Rain,light rain,10d
1525478400,2018-05-05 00:00:00 +0000 UTC,4930956,,,,297.76,296.15,300.15,1004,,,65,2,190,,,,,,,,,90,500,Rain,light rain,10n
1525482000,2018-05-05 01:00:00 +0000 UTC,4930956,,,,297.24,294.15,300.15,1003,,,57,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1525485600,2018-05-05 02:00:00 +0000 UTC,4930956,,,,295.68,291.15,300.15,1003,,,60,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1525489200,2018-05-05 03:00:00 +0000 UTC,4930956,,,,295,290.15,299.15,1005,,,73,7,270,,,,,,,,,90,500,Rain,light rain,10n
1525492800,2018-05-05 04:00:00 +0000 UTC,4930956,,,,294.89,290.15,298.15,1004,,,68,6,260,,,,,,,,,1,500,Rain,light rain,10n
1525496400,2018-05-05 05:00:00 +0000 UTC,4930956,,,,295.07,291.15,297.15,1004,,,60,7,250,,,,,,,,,1,800,Clear,sky is clear,01n
1525500000,2018-05-05 06:00:00 +0000 UTC,4930956,,,,294.29,290.15,297.15,1007,,,46,8,259,,,,,,,,,1,800,Clear,sky is clear,01n
1525507200,2018-05-05 08:00:00 +0000 UTC,4930956,,,,292.36,289.15,295.15,1007,,,37,4,270,,,,,,,,,1,800,Clear,sky is clear,01n
1525510800,2018-05-05 09:00:00 +0000 UTC,4930956,,,,291.06,287.15,294.15,1009,,,32,6,280,,,,,,,,,1,800,Clear,sky is clear,01n
1525514400,2018-05-05 10:00:00 +0000 UTC,4930956,,,,288.81,285.15,292.15,1011,,,36,4,280,,,,,,,,,1,500,Rain,light rain,10d
1525518000,2018-05-05 11:00:00 +0000 UTC,4930956,,,,287.45,284.15,290.15,1012,,,44,10,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1525521600,2018-05-05 12:00:00 +0000 UTC,4930956,,,,287.22,284.15,289.15,1013,,,44,7,300,,,,,,,,,75,803,Clouds,broken clouds,04d
1525525200,2018-05-05 13:00:00 +0000 UTC,4930956,,,,288.06,285.15,290.15,1014,,,39,4,290,,,,,,,,,1,800,Clear,sky is clear,01d
1525528800,2018-05-05 14:00:00 +0000 UTC,4930956,,,,288.97,286.15,291.15,1015,,,36,5,320,,,,,,,,,1,800,Clear,sky is clear,01d
1525532400,2018-05-05 15:00:00 +0000 UTC,4930956,,,,290.31,288.15,292.15,1016,,,37,5,290,,,,,,,,,1,800,Clear,sky is clear,01d
1525536000,2018-05-05 16:00:00 +0000 UTC,4930956,,,,291.48,290.15,293.15,1016,,,37,3,270,,,,,,,,,1,800,Clear,sky is clear,01d
1525539600,2018-05-05 17:00:00 +0000 UTC,4930956,,,,292.73,292.15,294.15,1016,,,39,5,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1525543200,2018-05-05 18:00:00 +0000 UTC,4930956,,,,294.15,293.15,295.15,1016,,,35,4,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1525546800,2018-05-05 19:00:00 +0000 UTC,4930956,,,,294.9,294.15,296.15,1016,,,37,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1525550400,2018-05-05 20:00:00 +0000 UTC,4930956,,,,295.85,294.15,297.15,1016,,,33,3,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1525554000,2018-05-05 21:00:00 +0000 UTC,4930956,,,,295.89,293.15,297.15,1016,,,28,3,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1525557600,2018-05-05 22:00:00 +0000 UTC,4930956,,,,295.81,294.15,297.15,1016,,,28,5,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1525561200,2018-05-05 23:00:00 +0000 UTC,4930956,,,,295.15,293.15,297.15,1016,,,49,1,150,,,,,,,,,1,800,Clear,sky is clear,01d
1525564800,2018-05-06 00:00:00 +0000 UTC,4930956,,,,294.06,292.15,296.15,1017,,,42,3,220,,,,,,,,,1,800,Clear,sky is clear,01d
1525568400,2018-05-06 01:00:00 +0000 UTC,4930956,,,,292.23,289.15,295.15,1018,,,48,3,220,,,,,,,,,1,800,Clear,sky is clear,01n
1525572000,2018-05-06 02:00:00 +0000 UTC,4930956,,,,290.81,290.15,292.15,1018,,,48,2,230,,,,,,,,,1,800,Clear,sky is clear,01n
1525575600,2018-05-06 03:00:00 +0000 UTC,4930956,,,,290.38,289.15,292.15,1018,,,51,2,230,,,,,,,,,1,800,Clear,sky is clear,01n
1525579200,2018-05-06 04:00:00 +0000 UTC,4930956,,,,290.06,288.15,292.15,1018,,,42,5,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1525582800,2018-05-06 05:00:00 +0000 UTC,4930956,,,,289.56,287.15,292.15,1019,,,51,2,205,,,,,,,,,1,800,Clear,sky is clear,01n
1525586400,2018-05-06 06:00:00 +0000 UTC,4930956,,,,289.61,289.15,290.15,1019,,,51,2,205,,,,,,,,,90,804,Clouds,overcast clouds,04n
1525590000,2018-05-06 07:00:00 +0000 UTC,4930956,,,,289.61,288.15,291.15,1018,,,48,4,220,,,,,,,,,90,804,Clouds,overcast clouds,04n
1525593600,2018-05-06 08:00:00 +0000 UTC,4930956,,,,289.47,288.15,291.15,1017,,,51,2,230,,,,,,,,,20,801,Clouds,few clouds,02n
1525597200,2018-05-06 09:00:00 +0000 UTC,4930956,,,,289.14,287.15,291.15,1017,,,55,3,230,,,,,,,,,40,500,Rain,light rain,10n
1525600800,2018-05-06 10:00:00 +0000 UTC,4930956,,,,289.39,287.15,291.15,1017,,,48,6,240,,,,,,,,,90,500,Rain,light rain,10n
1525604400,2018-05-06 11:00:00 +0000 UTC,4930956,,,,288.75,286.15,291.15,1018,,,59,2,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1525608000,2018-05-06 12:00:00 +0000 UTC,4930956,,,,289.4,288.15,291.15,1018,,,63,2,0,,,,,,,,,90,500,Rain,light rain,10d
1525611600,2018-05-06 13:00:00 +0000 UTC,4930956,,,,289.4,287.15,291.15,1017,,,63,3,190,,,,,,,,,90,500,Rain,light rain,10d
1525615200,2018-05-06 14:00:00 +0000 UTC,4930956,,,,289.06,287.15,290.15,1017,,,63,2,220,,,,,,,,,75,500,Rain,light rain,10d
1525618800,2018-05-06 15:00:00 +0000 UTC,4930956,,,,289.44,287.15,292.15,1018,,,59,2,220,,,,,,,,,90,500,Rain,light rain,10d
1525622400,2018-05-06 16:00:00 +0000 UTC,4930956,,,,290.06,287.15,292.15,1017,,,93,1,200,,,,,,,,,90,500,Rain,light rain,10d
1525626000,2018-05-06 17:00:00 +0000 UTC,4930956,,,,289.96,285.15,294.15,1016,,,67,2,130,,,,,,,,,90,500,Rain,light rain,10d
1525626000,2018-05-06 17:00:00 +0000 UTC,4930956,,,,289.96,285.15,294.15,1016,,,67,2,130,,,,,,,,,90,701,Mist,mist,50d
1525629600,2018-05-06 18:00:00 +0000 UTC,4930956,,,,290.06,286.15,294.15,1016,,,59,2,5,,,,,,,,,40,500,Rain,light rain,10d
1525633200,2018-05-06 19:00:00 +0000 UTC,4930956,,,,289.73,287.15,292.15,1015,,,67,3,60,,,,,,,,,90,500,Rain,light rain,10d
1525633200,2018-05-06 19:00:00 +0000 UTC,4930956,,,,289.73,287.15,292.15,1015,,,67,3,60,,,,,,,,,90,701,Mist,mist,50d
1525636800,2018-05-06 20:00:00 +0000 UTC,4930956,,,,289.24,287.15,290.15,1013,,,59,3,93,,,,,,,,,90,500,Rain,light rain,10d
1525636800,2018-05-06 20:00:00 +0000 UTC,4930956,,,,289.24,287.15,290.15,1013,,,59,3,93,,,,,,,,,90,701,Mist,mist,50d
1525640400,2018-05-06 21:00:00 +0000 UTC,4930956,,,,288.16,285.15,291.15,1014,,,100,2,350,,,,,,,,,90,500,Rain,light rain,10d
1525644000,2018-05-06 22:00:00 +0000 UTC,4930956,,,,287.38,285.15,290.15,1014,,,77,2,70,,,,,,,,,90,500,Rain,light rain,10d
1525644000,2018-05-06 22:00:00 +0000 UTC,4930956,,,,287.38,285.15,290.15,1014,,,77,2,70,,,,,,,,,90,701,Mist,mist,50d
1525647600,2018-05-06 23:00:00 +0000 UTC,4930956,,,,286.86,284.15,289.15,1012,,,87,4,50,,,,,,,,,90,501,Rain,moderate rain,10d
1525647600,2018-05-06 23:00:00 +0000 UTC,4930956,,,,286.86,284.15,289.15,1012,,,87,4,50,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1525647600,2018-05-06 23:00:00 +0000 UTC,4930956,,,,286.86,284.15,289.15,1012,,,87,4,50,,,,,,,,,90,701,Mist,mist,50d
1525651200,2018-05-07 00:00:00 +0000 UTC,4930956,,,,286.09,283.15,288.15,1012,,,100,2,0,,,,,,,,,90,500,Rain,light rain,10d
1525651200,2018-05-07 00:00:00 +0000 UTC,4930956,,,,286.09,283.15,288.15,1012,,,100,2,0,,,,,,,,,90,701,Mist,mist,50d
1525654800,2018-05-07 01:00:00 +0000 UTC,4930956,,,,285.39,283.15,287.15,1012,,,100,2,0,,,,,,,,,90,501,Rain,moderate rain,10n
1525654800,2018-05-07 01:00:00 +0000 UTC,4930956,,,,285.39,283.15,287.15,1012,,,100,2,0,,,,,,,,,90,701,Mist,mist,50n
1525658400,2018-05-07 02:00:00 +0000 UTC,4930956,,,,284.91,283.15,286.15,1013,,,100,3,0,,,,,,,,,75,501,Rain,moderate rain,10n
1525658400,2018-05-07 02:00:00 +0000 UTC,4930956,,,,284.91,283.15,286.15,1013,,,100,3,0,,,,,,,,,75,701,Mist,mist,50n
1525662000,2018-05-07 03:00:00 +0000 UTC,4930956,,,,284.74,283.15,286.15,1013,,,93,1,300,,,,,,,,,90,501,Rain,moderate rain,10n
1525662000,2018-05-07 03:00:00 +0000 UTC,4930956,,,,284.74,283.15,286.15,1013,,,93,1,300,,,,,,,,,90,701,Mist,mist,50n
1525665600,2018-05-07 04:00:00 +0000 UTC,4930956,,,,284.65,283.15,286.15,1012,,,93,1,43,,,,,,,,,90,501,Rain,moderate rain,10n
1525665600,2018-05-07 04:00:00 +0000 UTC,4930956,,,,284.65,283.15,286.15,1012,,,93,1,43,,,,,,,,,90,701,Mist,mist,50n
1525669200,2018-05-07 05:00:00 +0000 UTC,4930956,,,,284.23,282.15,286.15,1013,,,93,2,346,,,,,,,,,90,701,Mist,mist,50n
1525669200,2018-05-07 05:00:00 +0000 UTC,4930956,,,,284.23,282.15,286.15,1013,,,93,2,346,,,,,,,,,90,500,Rain,light rain,10n
1525672800,2018-05-07 06:00:00 +0000 UTC,4930956,,,,283.84,282.15,285.15,1012,,,100,2,346,,,,,,,,,90,701,Mist,mist,50n
1525676400,2018-05-07 07:00:00 +0000 UTC,4930956,,,,283.15,282.15,285.15,1013,,,93,2,346,,,,,,,,,90,701,Mist,mist,50n
1525680000,2018-05-07 08:00:00 +0000 UTC,4930956,,,,283.53,282.15,286.15,1014,,,93,1,225,,,,,,,,,90,701,Mist,mist,50n
1525680000,2018-05-07 08:00:00 +0000 UTC,4930956,,,,283.53,282.15,286.15,1014,,,93,1,225,,,,,,,,,90,741,Fog,fog,50n
1525683600,2018-05-07 09:00:00 +0000 UTC,4930956,,,,283.6,281.15,286.15,1014,,,100,1,225,,,,,,,,,90,701,Mist,mist,50n
1525683600,2018-05-07 09:00:00 +0000 UTC,4930956,,,,283.6,281.15,286.15,1014,,,100,1,225,,,,,,,,,90,741,Fog,fog,50n
